תחנה:עצמאות חיפה -  , SO2      , PM1      , Spare    , TOLUENE  , Benzen   , 1,3 But  , SHT      , PM2.5    , PM10     , CO       , No2      , Nox      , No       , תאריך  \ שעה             
 , ppb      , g/m3µ    , None     , ppb      , ppb      , ppb      , °c       , µg/m3    , µg/m3    , ppm      , ppb      , ppb      , ppb      ,                          
 , 0.0      , 7        , Down     , 0.00     , 0.05     , Down     , Down     , 6.2      , Down     , 0.3      , 8.7      , 11.4     , 2.1      , 11/06/2018 04:10         
 , 0.0      , 5        , Down     , 0.00     , 0.05     , Down     , Down     , 8.5      , Down     , 0.3      , 30.1     , 46.5     , 16.1     , 11/06/2018 04:15         
 , 0.0      , 4        , Down     , 0.00     , 0.05     , Down     , Down     , 10.8     , Down     , 0.3      , 24.6     , 28.6     , 5.0      , 11/06/2018 04:20         
 , 0.0      , 2        , Down     , 0.00     , 0.05     , Down     , Down     , 10.5     , Down     , 0.3      , 9.8      , 11.2     , 0.7      , 11/06/2018 04:25         
 , 0.0      , 3        , Down     , 0.00     , 0.03     , Down     , Down     , 11.4     , Down     , 0.3      , 39.6     , 60.3     , 20.2     , 11/06/2018 04:30         
 , 0.0      , 5        , Down     , 0.00     , 0.00     , Down     , Down     , 15.2     , Down     , 0.3      , 39.4     , 69.5     , 30.9     , 11/06/2018 04:35         
 , 0.0      , 9        , Down     , 0.00     , 0.00     , Down     , Down     , 17.8     , Down     , 0.3      , 21.8     , 26.9     , 5.1      , 11/06/2018 04:40         
 , 0.0      , 8        , Down     , 0.00     , 0.00     , Down     , Down     , 16.1     , Down     , 0.4      , 33.4     , 58.6     , 24.7     , 11/06/2018 04:45         
 , 0.0      , 9        , Down     , 0.00     , 0.00     , Down     , Down     , 14.9     , Down     , Calib    , 32.6     , 41.3     , 8.9      , 11/06/2018 04:50         
 , 0.0      , 8        , Down     , 0.00     , 0.00     , Down     , Down     , 13.6     , Down     , Calib    , 23.6     , 25.0     , 1.9      , 11/06/2018 04:55         
 , 0.0      , 9        , Down     , 0.00     , 0.00     , Down     , Down     , 16.2     , Down     , Calib    , 27.4     , 34.0     , 5.8      , 11/06/2018 05:00         
 , 0.0      , 9        , Down     , 0.00     , 0.01     , Down     , Down     , 16.2     , Down     , Calib    , 30.4     , 41.6     , 11.9     , 11/06/2018 05:05         
 , 0.0      , 11       , Down     , 0.00     , 0.01     , Down     , Down     , 14.4     , Down     , Calib    , 28.8     , 37.3     , 8.3      , 11/06/2018 05:10         
 , 0.0      , 12       , Down     , 0.00     , 0.01     , Down     , Down     , 13.2     , Down     , Calib    , 33.5     , 45.3     , 11.6     , 11/06/2018 05:15         
 , 0.0      , 10       , Down     , 0.00     , 0.01     , Down     , Down     , 11.9     , Down     , 0.3      , 40.4     , 79.9     , 39.8     , 11/06/2018 05:20         
 , 0.0      , 6        , Down     , 0.00     , 0.01     , Down     , Down     , 12.0     , Down     , 0.3      , 36.0     , 70.1     , 33.5     , 11/06/2018 05:25         
 , 0.0      , 3        , Down     , 0.05     , 0.05     , Down     , Down     , 12.7     , Down     , 0.4      , 47.8     , 113.7    , 66.9     , 11/06/2018 05:30         
 , 0.0      , 1        , Down     , 0.11     , 0.10     , Down     , Down     , 14.7     , Down     , 0.3      , 30.7     , 55.7     , 24.7     , 11/06/2018 05:35         
 , 0.0      , 4        , Down     , 0.11     , 0.10     , Down     , Down     , 16.1     , Down     , 0.3      , 31.5     , 47.0     , 15.7     , 11/06/2018 05:40         
 , 0.0      , 6        , Down     , 0.11     , 0.10     , Down     , Down     , 13.8     , Down     , 0.3      , 34.6     , 52.9     , 17.9     , 11/06/2018 05:45         
 , 0.0      , 5        , Down     , 0.11     , 0.10     , Down     , Down     , 15.7     , Down     , 0.3      , &lt;Samp , Calib    , Calib    , 11/06/2018 05:50         
 , 0.0      , 5        , Down     , 0.11     , 0.10     , Down     , Down     , 15.9     , Down     , 0.4      , InVld    , Calib    , Calib    , 11/06/2018 05:55         
 , 0.0      , 4        , Down     , 0.15     , 0.07     , Down     , Down     , 17.6     , Down     , 0.3      , InVld    , Calib    , Calib    , 11/06/2018 06:00         
 , 0.0      , 3        , Down     , 0.19     , 0.02     , Down     , Down     , 18.8     , Down     , 0.5      , InVld    , Calib    , Calib    , 11/06/2018 06:05         
 , 0.0      , 3        , Down     , 0.19     , 0.02     , Down     , Down     , 16.3     , Down     , 0.4      , InVld    , Calib    , Calib    , 11/06/2018 06:10         
 , 0.2      , 3        , Down     , 0.19     , 0.02     , Down     , Down     , 11.6     , Down     , 0.4      , InVld    , Calib    , Calib    , 11/06/2018 06:15         
 , 0.1      , 3        , Down     , 0.19     , 0.02     , Down     , Down     , 6.0      , Down     , 0.4      , 35.9     , 72.7     , 36.6     , 11/06/2018 06:20         
 , 0.0      , 1        , Down     , 0.19     , 0.02     , Down     , Down     , 4.5      , Down     , 0.3      , 17.4     , 26.6     , 9.9      , 11/06/2018 06:25         
 , 0.0      , -1       , Down     , 0.26     , 0.03     , Down     , Down     , 2.9      , Down     , 0.4      , 34.0     , 51.9     , 17.1     , 11/06/2018 06:30         
 , 0.0      , -1       , Down     , 0.36     , 0.04     , Down     , Down     , 2.4      , Down     , 0.4      , 19.5     , 38.8     , 20.4     , 11/06/2018 06:35         
 , 0.0      , 0        , Down     , 0.36     , 0.04     , Down     , Down     , 4.4      , Down     , 0.3      , 12.3     , 19.2     , 7.0      , 11/06/2018 06:40         
 , 0.0      , 4        , Down     , 0.36     , 0.04     , Down     , Down     , 3.1      , Down     , 0.3      , 9.3      , 11.7     , 2.4      , 11/06/2018 06:45         
 , 0.0      , 7        , Down     , 0.36     , 0.04     , Down     , Down     , 5.4      , Down     , 0.4      , 14.8     , 24.5     , 9.6      , 11/06/2018 06:50         
 , 0.0      , 8        , Down     , 0.36     , 0.04     , Down     , Down     , 6.5      , Down     , 0.3      , 8.9      , 14.2     , 5.6      , 11/06/2018 06:55         
 , 0.0      , 11       , Down     , 0.22     , 0.07     , Down     , Down     , 7.3      , Down     , 0.3      , 6.9      , 8.4      , 1.5      , 11/06/2018 07:00         
 , 0.0      , 11       , Down     , 0.00     , 0.12     , Down     , Down     , 11.6     , Down     , 0.3      , 6.1      , 7.3      , 1.2      , 11/06/2018 07:05         
 , 0.0      , 11       , Down     , 0.00     , 0.12     , Down     , Down     , 13.6     , Down     , 0.3      , 10.4     , 15.4     , 4.2      , 11/06/2018 07:10         
 , 0.0      , 10       , Down     , 0.00     , 0.12     , Down     , Down     , 13.0     , Down     , 0.3      , 16.7     , 25.9     , 9.4      , 11/06/2018 07:15         
 , 0.0      , 11       , Down     , 0.00     , 0.12     , Down     , Down     , 10.3     , Down     , 0.3      , 10.2     , 14.2     , 4.2      , 11/06/2018 07:20         
 , 0.0      , 11       , Down     , 0.00     , 0.12     , Down     , Down     , 10.1     , Down     , 0.3      , 12.1     , 15.1     , 3.1      , 11/06/2018 07:25         
 , 0.0      , 11       , Down     , 0.02     , 0.09     , Down     , Down     , 11.3     , Down     , 0.3      , 10.5     , 14.9     , 4.3      , 11/06/2018 07:30         
 , 0.0      , 11       , Down     , 0.06     , 0.05     , Down     , Down     , 10.6     , Down     , 0.3      , 13.3     , 19.7     , 6.6      , 11/06/2018 07:35         
 , 0.0      , 9        , Down     , 0.06     , 0.05     , Down     , Down     , 13.7     , Down     , 0.3      , 8.4      , 11.8     , 3.5      , 11/06/2018 07:40         
 , 0.0      , 8        , Down     , 0.06     , 0.05     , Down     , Down     , 11.9     , Down     , 0.3      , 10.2     , 18.6     , 8.4      , 11/06/2018 07:45         
 , 0.0      , 6        , Down     , 0.06     , 0.05     , Down     , Down     , 9.2      , Down     , 0.3      , 8.8      , 12.6     , 3.5      , 11/06/2018 07:50         
 , 0.0      , 3        , Down     , 0.06     , 0.05     , Down     , Down     , 5.1      , Down     , 0.4      , 20.7     , 34.4     , 13.9     , 11/06/2018 07:55         
 , 0.0      , 2        , Down     , 0.05     , 0.05     , Down     , Down     , 3.3      , Down     , 0.3      , 9.3      , 11.7     , 2.6      , 11/06/2018 08:00         
 , 0.0      , 2        , Down     , 0.04     , 0.06     , Down     , Down     , 3.3      , Down     , 0.3      , 11.4     , 20.9     , 9.2      , 11/06/2018 08:05         
 , 0.0      , 2        , Down     , 0.04     , 0.06     , Down     , Down     , 3.0      , Down     , 0.3      , 13.6     , 20.0     , 6.4      , 11/06/2018 08:10         
 , 0.0      , 0        , Down     , 0.04     , 0.06     , Down     , Down     , 3.5      , Down     , 0.3      , 9.4      , 12.6     , 3.3      , 11/06/2018 08:15         
 , 0.0      , 1        , Down     , 0.04     , 0.06     , Down     , Down     , 3.4      , Down     , 0.6      , 10.7     , 29.3     , 18.5     , 11/06/2018 08:20         
 , 0.0      , 4        , Down     , 0.04     , 0.06     , Down     , Down     , 6.9      , Down     , 0.5      , 16.8     , 65.5     , 48.0     , 11/06/2018 08:25         
 , 0.0      , 5        , Down     , 0.04     , 0.04     , Down     , Down     , 10.8     , Down     , 0.3      , 17.1     , 23.5     , 6.8      , 11/06/2018 08:30         
 , 0.0      , 4        , Down     , 0.03     , 0.02     , Down     , Down     , 11.9     , NoData   , 0.3      , 16.5     , 29.5     , 13.2     , 11/06/2018 08:35         
 , 0.0      , 6        , Down     , 0.03     , 0.02     , Down     , Down     , 14.7     , NoData   , 0.3      , 9.4      , 13.6     , 4.0      , 11/06/2018 08:40         
 , 0.0      , 10       , Down     , 0.03     , 0.02     , Down     , Down     , 15.6     , NoData   , 0.3      , 7.9      , 10.2     , 2.7      , 11/06/2018 08:45         
 , 0.0      , 10       , Down     , 0.03     , 0.02     , Down     , Down     , 15.9     , NoData   , 0.3      , 6.1      , 9.6      , 3.4      , 11/06/2018 08:50         
 , 0.0      , 11       , Down     , 0.03     , 0.02     , Down     , Down     , 14.7     , NoData   , 0.3      , 9.6      , 15.4     , 6.0      , 11/06/2018 08:55         
 , 0.0      , 13       , Down     , 0.04     , 0.15     , Down     , Down     , 14.6     , NoData   , 0.3      , 11.3     , 18.6     , 7.2      , 11/06/2018 09:00         
 , 0.0      , 14       , Down     , 0.05     , 0.34     , Down     , Down     , 16.0     , NoData   , 0.3      , 6.2      , 9.9      , 3.6      , 11/06/2018 09:05         
 , 0.0      , 17       , Down     , 0.05     , 0.34     , Down     , Down     , 18.0     , NoData   , 0.3      , 8.8      , 12.2     , 3.3      , 11/06/2018 09:10         
 , 0.0      , 16       , Down     , 0.05     , 0.34     , Down     , Down     , 16.7     , NoData   , 0.3      , 8.2      , 11.6     , 3.4      , 11/06/2018 09:15         
 , 0.0      , 17       , Down     , 0.05     , 0.34     , Down     , Down     , 13.5     , NoData   , 0.3      , 17.2     , 26.0     , 8.7      , 11/06/2018 09:20         
 , 0.0      , 21       , Down     , 0.05     , 0.34     , Down     , Down     , 15.9     , NoData   , 0.3      , 7.1      , 11.5     , 4.6      , 11/06/2018 09:25         
 , 0.0      , 19       , Down     , 0.05     , 0.24     , Down     , Down     , 14.9     , NoData   , 0.3      , 9.9      , 14.6     , 4.6      , 11/06/2018 09:30         
 , 0.0      , 16       , Down     , 0.05     , 0.09     , Down     , Down     , 12.2     , NoData   , 0.3      , 6.5      , 11.2     , 4.7      , 11/06/2018 09:35         
 , 0.0      , 15       , Down     , 0.05     , 0.09     , Down     , Down     , 12.7     , NoData   , 0.3      , 7.4      , 11.8     , 4.3      , 11/06/2018 09:40         
 , 0.0      , 18       , Down     , 0.05     , 0.09     , Down     , Down     , 12.7     , NoData   , 0.3      , 7.6      , 11.9     , 4.4      , 11/06/2018 09:45         
 , 0.0      , 17       , Down     , 0.05     , 0.09     , Down     , Down     , 15.2     , NoData   , 0.3      , 8.9      , 15.4     , 5.9      , 11/06/2018 09:50         
 , 0.0      , 13       , Down     , 0.05     , 0.09     , Down     , Down     , 16.4     , NoData   , 0.3      , 11.7     , 20.0     , 8.7      , 11/06/2018 09:55         
 , 0.0      , 9        , Down     , 0.05     , 0.09     , Down     , Down     , 16.3     , NoData   , 0.3      , 10.0     , 15.0     , 4.7      , 11/06/2018 10:00         
 , 0.0      , 5        , Down     , 0.05     , 0.09     , Down     , Down     , 17.3     , NoData   , 0.3      , 13.7     , 23.1     , 9.8      , 11/06/2018 10:05         
 , 0.0      , 5        , Down     , 0.05     , 0.09     , Down     , Down     , 21.6     , NoData   , 0.3      , 11.9     , 21.6     , 9.7      , 11/06/2018 10:10         
 , 0.0      , 5        , Down     , 0.05     , 0.09     , Down     , Down     , 21.8     , NoData   , 0.3      , 11.4     , 16.5     , 4.9      , 11/06/2018 10:15         
 , 0.0      , 5        , Down     , 0.05     , 0.09     , Down     , Down     , 18.3     , NoData   , 0.3      , 10.4     , 18.8     , 8.6      , 11/06/2018 10:20         
 , 0.0      , 6        , Down     , 0.05     , 0.09     , Down     , Down     , 18.9     , NoData   , 0.3      , 8.7      , 13.0     , 4.2      , 11/06/2018 10:25         
 , 0.0      , 9        , Down     , 0.25     , 0.09     , Down     , Down     , 20.6     , NoData   , 0.3      , 14.3     , 22.0     , 7.8      , 11/06/2018 10:30         
 , 0.0      , 9        , Down     , 0.55     , 0.08     , Down     , Down     , 18.3     , NoData   , 0.3      , 8.4      , 11.6     , 3.3      , 11/06/2018 10:35         
 , 0.0      , 9        , Down     , 0.55     , 0.08     , Down     , Down     , 17.4     , NoData   , 0.3      , 8.0      , 10.8     , 2.6      , 11/06/2018 10:40         
 , 0.0      , 12       , Down     , 0.55     , 0.08     , Down     , Down     , 15.5     , NoData   , 0.4      , 12.4     , 25.5     , 13.3     , 11/06/2018 10:45         
 , 0.0      , 14       , Down     , 0.55     , 0.08     , Down     , Down     , 20.0     , NoData   , 0.3      , 11.1     , 18.2     , 6.9      , 11/06/2018 10:50         
 , 0.0      , 12       , Down     , 0.55     , 0.08     , Down     , Down     , 19.9     , NoData   , 0.3      , 10.1     , 15.7     , 5.8      , 11/06/2018 10:55         
 , 0.0      , 12       , Down     , 0.34     , 0.09     , Down     , Down     , 18.4     , NoData   , 0.3      , 8.8      , 20.8     , 12.1     , 11/06/2018 11:00         
 , 0.0      , 11       , Down     , 0.03     , 0.11     , Down     , Down     , 17.2     , NoData   , 0.3      , 4.1      , 6.6      , 2.5      , 11/06/2018 11:05         
 , 0.0      , 11       , Down     , 0.03     , 0.11     , Down     , Down     , 17.2     , NoData   , 0.3      , 7.8      , 13.1     , 5.0      , 11/06/2018 11:10         
 , 0.0      , 13       , Down     , 0.03     , 0.11     , Down     , Down     , 17.4     , NoData   , 0.3      , 12.6     , 19.5     , 7.1      , 11/06/2018 11:15         
 , 0.0      , 13       , Down     , 0.03     , 0.11     , Down     , Down     , 14.7     , NoData   , 0.3      , 8.4      , 12.4     , 4.0      , 11/06/2018 11:20         
 , 0.0      , 11       , Down     , 0.03     , 0.11     , Down     , Down     , 12.0     , NoData   , 0.3      , 7.2      , 11.1     , 3.9      , 11/06/2018 11:25         
 , 0.0      , 11       , Down     , 0.22     , 0.09     , Down     , Down     , 12.1     , NoData   , 0.4      , 11.1     , 18.4     , 6.9      , 11/06/2018 11:30         
 , 0.0      , 12       , Down     , 0.49     , 0.07     , Down     , Down     , 11.3     , NoData   , 0.3      , 8.4      , 13.7     , 5.5      , 11/06/2018 11:35         
 , 0.0      , 10       , Down     , 0.49     , 0.07     , Down     , Down     , 8.1      , NoData   , 0.3      , 7.7      , 12.0     , 4.3      , 11/06/2018 11:40         
 , 0.0      , 10       , Down     , 0.49     , 0.07     , Down     , Down     , 6.4      , NoData   , 0.3      , 16.6     , 24.6     , 8.1      , 11/06/2018 11:45         
 , 0.0      , 11       , Down     , 0.49     , 0.07     , Down     , Down     , 12.9     , NoData   , 0.3      , 5.7      , 7.9      , 2.4      , 11/06/2018 11:50         
 , 0.0      , 8        , Down     , 0.49     , 0.07     , Down     , Down     , 13.5     , NoData   , 0.3      , 6.9      , 11.5     , 4.3      , 11/06/2018 11:55         
